instance_key,method,engine,status,reason,n,B,q,A,runtime_s,E_best,E_best_improved,improve_engine,raw_sum_z,raw_feasible,raw_F_markowitz,raw_penalty,raw_E_qubo,imp_sum_z,imp_feasible,imp_F_markowitz,imp_penalty,imp_E_qubo,solver_info,time_limit,qpu_solver,used_embedding,chain_strength,num_reads,gap_F_imp_vs_exact,has_exact_ref
"(16, 8, 0.8, 'synthetic_factor', 2033)",dwave_hybrid,dwave.Hybrid,ok,,16,8,0.8,3.4195859153079344,13.22604513168335,-218.80376109020634,-218.8037610902064,python.local_descent,8,True,0.04973748950137638,0.0,-218.8037610902064,8,True,0.04973748950137638,0.0,-218.8037610902064,"{'qpu_access_time': 509821, 'charge_time': 9988506, 'run_time': 9988506, 'problem_id': '8c781d9d-5686-4fc3-b0f4-5e58fcd286ca', 'problem_data_id': 'e3870203-88a8-44a1-9970-b0894acaaba3'}",10.0,,,,,0.0023529550504067936,True
"(16, 8, 0.8, 'synthetic_factor', 2033)",dwave_qpu,dwave.QPU,ok,,16,8,0.8,3.4195859153079344,1.5594947338104248,-218.80611404525678,-218.8061140452569,python.local_descent,8,True,0.04738453445096959,0.0,-218.8061140452569,8,True,0.04738453445096959,0.0,-218.8061140452569,"{'embedding_stats': {'mean_chain': 2.5, 'max_chain': 3, 'n_logical': 16}, 'timing': {'qpu_sampling_time': 334680.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 70.98, 'qpu_access_time': 350440.36, 'qpu_access_overhead_time': 1407.64, 'qpu_programming_time': 15760.36, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 795.0, 'total_post_processing_time': 795.0}, 'chain_break_fraction': 0.0}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),10.771695633219993,3000.0,0.0,True
"(20, 10, 0.2, 'synthetic_factor', 2034)",exact,dimod.ExactSolver,ok,,20,10,0.2,1.1132598211407898,1.270164966583252,-111.41314364708923,-111.4131436470892,python.local_descent,10,True,-0.08716153301021944,0.0,-111.4131436470892,10,True,-0.08716153301021944,0.0,-111.4131436470892,,,,,,,0.0,True
"(20, 10, 0.2, 'synthetic_factor', 2034)",sa,neal.SA,ok,,20,10,0.2,1.1132598211407898,2.613419771194458,-111.40643190988924,-111.40643190988914,python.local_descent,10,True,-0.08044979581014716,0.0,-111.40643190988914,10,True,-0.08044979581014716,0.0,-111.40643190988914,,,,,,,0.006711737200072274,True
"(20, 10, 0.2, 'synthetic_factor', 2034)",tabu,tabu,ok,,20,10,0.2,1.1132598211407898,8.00138807296753,-111.41314364708923,-111.4131436470892,python.local_descent,10,True,-0.08716153301021944,0.0,-111.4131436470892,10,True,-0.08716153301021944,0.0,-111.4131436470892,,,,,,,0.0,True
"(20, 10, 0.2, 'synthetic_factor', 2034)",dwave_hybrid,dwave.Hybrid,ok,,20,10,0.2,1.1132598211407898,13.737755060195923,-111.4090462208564,-111.40904622085641,python.local_descent,10,True,-0.08306410677741499,0.0,-111.40904622085641,10,True,-0.08306410677741499,0.0,-111.40904622085641,"{'qpu_access_time': 516208, 'charge_time': 9986695, 'run_time': 9986695, 'problem_id': '040bd693-0ab7-47e7-bd3a-c51f84ed7375', 'problem_data_id': '6738785f-c95b-48f7-83ec-9d4a8638b5c6'}",10.0,,,,,0.004097426232804444,True
"(20, 10, 0.2, 'synthetic_factor', 2034)",dwave_qpu,dwave.QPU,ok,,20,10,0.2,1.1132598211407898,1.8702912330627441,-111.36809777258263,-111.36809777258254,python.local_descent,10,True,-0.042115658503611986,0.0,-111.36809777258254,10,True,-0.042115658503611986,0.0,-111.36809777258254,"{'embedding_stats': {'mean_chain': 2.7, 'max_chain': 3, 'n_logical': 20}, 'timing': {'qpu_sampling_time': 568440.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 148.9, 'qpu_access_time': 584199.56, 'qpu_access_overhead_time': 7898.44, 'qpu_programming_time': 15759.56, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 1.0, 'total_post_processing_time': 1.0}, 'chain_break_fraction': 0.15}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),3.5067684365934877,3000.0,0.04504587450660745,True
"(20, 10, 0.5, 'synthetic_factor', 2035)",exact,dimod.ExactSolver,ok,,20,10,0.5,2.409774405220615,1.2792391777038574,-240.94435818113644,-240.94435818113664,python.local_descent,10,True,0.033082340924916166,0.0,-240.94435818113664,10,True,0.033082340924916166,0.0,-240.94435818113664,,,,,,,0.0,True
"(20, 10, 0.5, 'synthetic_factor', 2035)",sa,neal.SA,ok,,20,10,0.5,2.409774405220615,2.723759889602661,-240.92939175201388,-240.92939175201377,python.local_descent,10,True,0.048048770047773935,0.0,-240.92939175201377,10,True,0.048048770047773935,0.0,-240.92939175201377,,,,,,,0.014966429122857769,True
"(20, 10, 0.5, 'synthetic_factor', 2035)",tabu,tabu,ok,,20,10,0.5,2.409774405220615,8.00121021270752,-240.94435818113644,-240.94435818113664,python.local_descent,10,True,0.033082340924916166,0.0,-240.94435818113664,10,True,0.033082340924916166,0.0,-240.94435818113664,,,,,,,0.0,True
